61 0 0 0 
62 0 0 0 
62 0.01 0 0 
62 0.01 0.01 0 
62 0.01 0.01 0.01 
61 0.01 0.01 0.01 
61 0.01 0.01 0.01 
61 0.02 0.01 0.01 
61 0.02 0.02 0.01 
61 0.02 0.02 0.02 
62 0.02 0.02 0.02 
62 0.03 0.02 0.02 
62 0.03 0.03 0.02 
62 0.03 0.03 0.03 
53 0.03 0.03 0.03 
62 0.03 0.03 0.03 
62 0.04 0.03 0.03 
62 0.04 0.04 0.03 
62 0.04 0.04 0.04 
62 0.04 0.04 0.04 
61 0.04 0.04 0.04 
61 0.05 0.04 0.04 
61 0.05 0.05 0.04 
61 0.05 0.05 0.05 
53 0.05 0.05 0.05 
62 0.05 0.05 0.05 
62 0.05 0.05 0.05 
62 0.06 0.05 0.05 
62 0.06 0.06 0.05 
62 0.06 0.06 0.06 
62 0.06 0.06 0.06 
62 0.07 0.06 0.06 
62 0.07 0.07 0.06 
62 0.07 0.07 0.07 
194 0.07 0.07 0.07 
194 0.08 0.07 0.07 
194 0.08 0.08 0.07 
194 0.08 0.08 0.08 
384 0.08 0.08 0.08 
384 0.09 0.08 0.08 
384 0.09 0.09 0.08 
384 0.09 0.09 0.09 
395 0.09 0.09 0.09 
404 0.09 0.09 0.09 
395 0.09 0.09 0.09 
404 0.09 0.09 0.09 
404 0.1 0.09 0.09 
404 0.1 0.1 0.09 
404 0.1 0.1 0.1 
404 0.1 0.1 0.1 
374 0.1 0.1 0.1 
374 0.11 0.1 0.1 
374 0.11 0.11 0.1 
374 0.11 0.11 0.11 
376 0.11 0.11 0.11 
376 0.12 0.11 0.11 
376 0.12 0.12 0.11 
376 0.12 0.12 0.12 
378 0.12 0.12 0.12 
369 0.12 0.12 0.12 
369 0.13 0.12 0.12 
369 0.13 0.13 0.12 
369 0.13 0.13 0.13 
375 0.13 0.13 0.13 
375 0.14 0.13 0.13 
375 0.14 0.14 0.13 
375 0.14 0.14 0.14 
366 0.14 0.14 0.14 
359 0.14 0.14 0.14 
359 0.15 0.14 0.14 
359 0.15 0.15 0.14 
359 0.15 0.15 0.15 
350 0.15 0.15 0.15 
350 0.16 0.15 0.15 
350 0.16 0.16 0.15 
350 0.16 0.16 0.16 
326 0.16 0.16 0.16 
331 0.16 0.16 0.16 
331 0.17 0.16 0.16 
331 0.17 0.17 0.16 
331 0.17 0.17 0.17 
314 0.17 0.17 0.17 
314 0.18 0.17 0.17 
314 0.18 0.18 0.17 
314 0.18 0.18 0.18 
315 0.18 0.18 0.18 
315 0.19 0.18 0.18 
315 0.19 0.19 0.18 
315 0.19 0.19 0.19 
300 0.19 0.19 0.19 
291 0.19 0.19 0.19 
291 0.2 0.19 0.19 
291 0.2 0.2 0.19 
291 0.2 0.2 0.2 
287 0.2 0.2 0.2 
287 0.21 0.2 0.2 
287 0.21 0.21 0.2 
287 0.21 0.21 0.21 
279 0.21 0.21 0.21 
272 0.21 0.21 0.21 
255 0.21 0.21 0.21 
255 0.22 0.21 0.21 
255 0.22 0.22 0.21 
255 0.22 0.22 0.22 
255 0.22 0.22 0.22 
255 0.23 0.22 0.22 
255 0.23 0.23 0.22 
255 0.23 0.23 0.23 
256 0.23 0.23 0.23 
230 0.23 0.23 0.23 
230 0.24 0.23 0.23 
230 0.24 0.24 0.23 
230 0.24 0.24 0.24 
230 0.24 0.24 0.24 
230 0.25 0.24 0.24 
230 0.25 0.25 0.24 
230 0.25 0.25 0.25 
227 0.25 0.25 0.25 
227 0.26 0.25 0.25 
227 0.26 0.26 0.25 
227 0.26 0.26 0.26 
218 0.26 0.26 0.26 
210 0.26 0.26 0.26 
200 0.26 0.26 0.26 
194 0.26 0.26 0.26 
194 0.27 0.26 0.26 
194 0.27 0.27 0.26 
194 0.27 0.27 0.27 
194 0.27 0.27 0.27 
194 0.28 0.27 0.27 
194 0.28 0.28 0.27 
194 0.28 0.28 0.28 
184 0.28 0.28 0.28 
192 0.28 0.28 0.28 
192 0.29 0.28 0.28 
192 0.29 0.29 0.28 
192 0.29 0.29 0.29 
179 0.29 0.29 0.29 
179 0.3 0.29 0.29 
179 0.3 0.3 0.29 
179 0.3 0.3 0.3 
178 0.3 0.3 0.3 
174 0.3 0.3 0.3 
174 0.31 0.3 0.3 
174 0.31 0.31 0.3 
174 0.31 0.31 0.31 
166 0.31 0.31 0.31 
174 0.31 0.31 0.31 
174 0.32 0.31 0.31 
174 0.32 0.32 0.31 
174 0.32 0.32 0.32 
157 0.32 0.32 0.32 
157 0.33 0.32 0.32 
157 0.33 0.33 0.32 
157 0.33 0.33 0.33 
151 0.33 0.33 0.33 
151 0.34 0.33 0.33 
151 0.34 0.34 0.33 
151 0.34 0.34 0.34 
159 0.34 0.34 0.34 
149 0.34 0.34 0.34 
149 0.35 0.34 0.34 
149 0.35 0.35 0.34 
149 0.35 0.35 0.35 
149 0.35 0.35 0.35 
149 0.36 0.35 0.35 
149 0.36 0.36 0.35 
149 0.36 0.36 0.36 
131 0.36 0.36 0.36 
132 0.36 0.36 0.36 
132 0.37 0.36 0.36 
132 0.37 0.37 0.36 
132 0.37 0.37 0.37 
135 0.37 0.37 0.37 
135 0.38 0.37 0.37 
135 0.38 0.38 0.37 
135 0.38 0.38 0.38 
117 0.38 0.38 0.38 
123 0.38 0.38 0.38 
114 0.38 0.38 0.38 
114 0.39 0.38 0.38 
114 0.39 0.39 0.38 
114 0.39 0.39 0.39 
114 0.39 0.39 0.39 
114 0.4 0.39 0.39 
114 0.4 0.4 0.39 
114 0.4 0.4 0.4 
114 0.4 0.4 0.4 
114 0.41 0.4 0.4 
114 0.41 0.41 0.4 
114 0.41 0.41 0.41 
105 0.41 0.41 0.41 
105 0.41 0.41 0.41 
105 0.42 0.41 0.41 
105 0.42 0.42 0.41 
105 0.42 0.42 0.42 
96 0.42 0.42 0.42 
