26 0 0 0 
27 0 0 0 
27 0 0 0 
27 0 0 0 
27 0 0 0 
27 0 0 0 
27 0 0 0 
26 0 0 0 
27 0 0 0 
27 0.01 0 0 
27 0.01 0.01 0 
27 0.01 0.01 0.01 
27 0.01 0.01 0.01 
27 0.01 0.01 0.01 
131 0.01 0.01 0.01 
296 0.01 0.01 0.01 
322 0.01 0.01 0.01 
305 0.01 0.01 0.01 
279 0.01 0.01 0.01 
274 0.01 0.01 0.01 
274 0.01 0.01 0.01 
272 0.01 0.01 0.01 
270 0.01 0.01 0.01 
270 0.02 0.01 0.01 
270 0.02 0.02 0.01 
270 0.02 0.02 0.02 
270 0.02 0.02 0.02 
278 0.02 0.02 0.02 
271 0.02 0.02 0.02 
274 0.02 0.02 0.02 
248 0.02 0.02 0.02 
228 0.02 0.02 0.02 
219 0.02 0.02 0.02 
227 0.02 0.02 0.02 
218 0.02 0.02 0.02 
227 0.02 0.02 0.02 
227 0.03 0.02 0.02 
227 0.03 0.03 0.02 
227 0.03 0.03 0.03 
204 0.03 0.03 0.03 
229 0.03 0.03 0.03 
229 0.03 0.03 0.03 
218 0.03 0.03 0.03 
218 0.03 0.03 0.03 
209 0.03 0.03 0.03 
192 0.03 0.03 0.03 
201 0.03 0.03 0.03 
187 0.03 0.03 0.03 
194 0.03 0.03 0.03 
185 0.03 0.03 0.03 
185 0.04 0.03 0.03 
185 0.04 0.04 0.03 
185 0.04 0.04 0.04 
176 0.04 0.04 0.04 
194 0.04 0.04 0.04 
183 0.04 0.04 0.04 
192 0.04 0.04 0.04 
192 0.04 0.04 0.04 
174 0.04 0.04 0.04 
174 0.04 0.04 0.04 
166 0.04 0.04 0.04 
169 0.04 0.04 0.04 
174 0.04 0.04 0.04 
176 0.04 0.04 0.04 
176 0.05 0.04 0.04 
176 0.05 0.05 0.04 
176 0.05 0.05 0.05 
176 0.05 0.05 0.05 
166 0.05 0.05 0.05 
166 0.05 0.05 0.05 
174 0.05 0.05 0.05 
166 0.05 0.05 0.05 
161 0.05 0.05 0.05 
148 0.05 0.05 0.05 
149 0.05 0.05 0.05 
157 0.05 0.05 0.05 
150 0.05 0.05 0.05 
149 0.05 0.05 0.05 
149 0.06 0.05 0.05 
149 0.06 0.06 0.05 
149 0.06 0.06 0.06 
148 0.06 0.06 0.06 
148 0.06 0.06 0.06 
157 0.06 0.06 0.06 
140 0.06 0.06 0.06 
140 0.06 0.06 0.06 
140 0.06 0.06 0.06 
139 0.06 0.06 0.06 
144 0.06 0.06 0.06 
135 0.06 0.06 0.06 
144 0.06 0.06 0.06 
139 0.06 0.06 0.06 
139 0.07 0.06 0.06 
139 0.07 0.07 0.06 
139 0.07 0.07 0.07 
140 0.07 0.07 0.07 
149 0.07 0.07 0.07 
133 0.07 0.07 0.07 
142 0.07 0.07 0.07 
140 0.07 0.07 0.07 
131 0.07 0.07 0.07 
122 0.07 0.07 0.07 
123 0.07 0.07 0.07 
123 0.07 0.07 0.07 
122 0.07 0.07 0.07 
122 0.08 0.07 0.07 
122 0.08 0.08 0.07 
122 0.08 0.08 0.08 
123 0.08 0.08 0.08 
122 0.08 0.08 0.08 
122 0.08 0.08 0.08 
126 0.08 0.08 0.08 
131 0.08 0.08 0.08 
123 0.08 0.08 0.08 
122 0.08 0.08 0.08 
113 0.08 0.08 0.08 
114 0.08 0.08 0.08 
113 0.08 0.08 0.08 
116 0.08 0.08 0.08 
122 0.08 0.08 0.08 
122 0.09 0.08 0.08 
122 0.09 0.09 0.08 
122 0.09 0.09 0.09 
114 0.09 0.09 0.09 
114 0.09 0.09 0.09 
123 0.09 0.09 0.09 
114 0.09 0.09 0.09 
114 0.09 0.09 0.09 
105 0.09 0.09 0.09 
109 0.09 0.09 0.09 
109 0.09 0.09 0.09 
105 0.09 0.09 0.09 
105 0.09 0.09 0.09 
105 0.1 0.09 0.09 
105 0.1 0.1 0.09 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
114 0.1 0.1 0.1 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
105 0.1 0.1 0.1 
98 0.1 0.1 0.1 
96 0.1 0.1 0.1 
97 0.1 0.1 0.1 
97 0.11 0.1 0.1 
97 0.11 0.11 0.1 
97 0.11 0.11 0.11 
96 0.11 0.11 0.11 
105 0.11 0.11 0.11 
96 0.11 0.11 0.11 
97 0.11 0.11 0.11 
97 0.11 0.11 0.11 
96 0.11 0.11 0.11 
96 0.11 0.11 0.11 
87 0.11 0.11 0.11 
91 0.11 0.11 0.11 
88 0.11 0.11 0.11 
96 0.11 0.11 0.11 
96 0.12 0.11 0.11 
96 0.12 0.12 0.11 
96 0.12 0.12 0.12 
96 0.12 0.12 0.12 
88 0.12 0.12 0.12 
88 0.12 0.12 0.12 
96 0.12 0.12 0.12 
88 0.12 0.12 0.12 
97 0.12 0.12 0.12 
79 0.12 0.12 0.12 
79 0.12 0.12 0.12 
88 0.12 0.12 0.12 
88 0.12 0.12 0.12 
88 0.12 0.12 0.12 
88 0.13 0.12 0.12 
88 0.13 0.13 0.12 
88 0.13 0.13 0.13 
81 0.13 0.13 0.13 
81 0.13 0.13 0.13 
87 0.13 0.13 0.13 
88 0.13 0.13 0.13 
79 0.13 0.13 0.13 
79 0.13 0.13 0.13 
88 0.13 0.13 0.13 
88 0.13 0.13 0.13 
74 0.13 0.13 0.13 
82 0.13 0.13 0.13 
83 0.13 0.13 0.13 
83 0.14 0.13 0.13 
83 0.14 0.14 0.13 
83 0.14 0.14 0.14 
79 0.14 0.14 0.14 
87 0.14 0.14 0.14 
79 0.14 0.14 0.14 
79 0.14 0.14 0.14 
87 0.14 0.14 0.14 
79 0.14 0.14 0.14 
79 0.14 0.14 0.14 
70 0.14 0.14 0.14 
79 0.14 0.14 0.14 
70 0.14 0.14 0.14 
70 0.14 0.14 0.14 
70 0.15 0.14 0.14 
70 0.15 0.15 0.14 
70 0.15 0.15 0.15 
79 0.15 0.15 0.15 
79 0.15 0.15 0.15 
82 0.15 0.15 0.15 
81 0.15 0.15 0.15 
79 0.15 0.15 0.15 
79 0.15 0.15 0.15 
79 0.15 0.15 0.15 
79 0.15 0.15 0.15 
74 0.15 0.15 0.15 
70 0.15 0.15 0.15 
79 0.15 0.15 0.15 
79 0.16 0.15 0.15 
79 0.16 0.16 0.15 
79 0.16 0.16 0.16 
79 0.16 0.16 0.16 
70 0.16 0.16 0.16 
70 0.16 0.16 0.16 
70 0.16 0.16 0.16 
79 0.16 0.16 0.16 
70 0.16 0.16 0.16 
70 0.16 0.16 0.16 
62 0.16 0.16 0.16 
70 0.16 0.16 0.16 
71 0.16 0.16 0.16 
70 0.16 0.16 0.16 
70 0.17 0.16 0.16 
70 0.17 0.17 0.16 
70 0.17 0.17 0.17 
70 0.17 0.17 0.17 
70 0.17 0.17 0.17 
70 0.17 0.17 0.17 
72 0.17 0.17 0.17 
64 0.17 0.17 0.17 
70 0.17 0.17 0.17 
70 0.17 0.17 0.17 
71 0.17 0.17 0.17 
71 0.17 0.17 0.17 
66 0.17 0.17 0.17 
66 0.18 0.17 0.17 
66 0.18 0.18 0.17 
66 0.18 0.18 0.18 
70 0.18 0.18 0.18 
61 0.18 0.18 0.18 
62 0.18 0.18 0.18 
70 0.18 0.18 0.18 
62 0.18 0.18 0.18 
70 0.18 0.18 0.18 
62 0.18 0.18 0.18 
71 0.18 0.18 0.18 
62 0.18 0.18 0.18 
61 0.18 0.18 0.18 
62 0.18 0.18 0.18 
62 0.19 0.18 0.18 
62 0.19 0.19 0.18 
62 0.19 0.19 0.19 
62 0.19 0.19 0.19 
62 0.19 0.19 0.19 
61 0.19 0.19 0.19 
61 0.19 0.19 0.19 
71 0.19 0.19 0.19 
62 0.19 0.19 0.19 
61 0.19 0.19 0.19 
62 0.19 0.19 0.19 
61 0.19 0.19 0.19 
61 0.19 0.19 0.19 
55 0.19 0.19 0.19 
55 0.2 0.19 0.19 
55 0.2 0.2 0.19 
55 0.2 0.2 0.2 
63 0.2 0.2 0.2 
61 0.2 0.2 0.2 
62 0.2 0.2 0.2 
66 0.2 0.2 0.2 
53 0.2 0.2 0.2 
62 0.2 0.2 0.2 
61 0.2 0.2 0.2 
62 0.2 0.2 0.2 
62 0.2 0.2 0.2 
61 0.2 0.2 0.2 
61 0.2 0.2 0.2 
61 0.21 0.2 0.2 
61 0.21 0.21 0.2 
61 0.21 0.21 0.21 
62 0.21 0.21 0.21 
62 0.21 0.21 0.21 
62 0.21 0.21 0.21 
61 0.21 0.21 0.21 
62 0.21 0.21 0.21 
61 0.21 0.21 0.21 
62 0.21 0.21 0.21 
53 0.21 0.21 0.21 
53 0.21 0.21 0.21 
53 0.21 0.21 0.21 
53 0.21 0.21 0.21 
53 0.22 0.21 0.21 
53 0.22 0.22 0.21 
53 0.22 0.22 0.22 
62 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
53 0.22 0.22 0.22 
